charity_link,charity_name,full_time_employees
https://www.charitydata.ca/charity/explorations-un-projet-de-mcgill-pour-les-etudiants-dous-et-talentueux-inc/142432186RR0001/,"Explorations, un Projet de McGill pour les Étudiants Doués et Talentueux Inc.",0
https://www.charitydata.ca/charity/face-free-african-children-thru-education/819263633RR0001/,F.A.C.E. Free African Children thru Education,0
https://www.charitydata.ca/charity/front-femmes-regroupees-en-options-non-traditionnelles/883448474RR0001/,F.R.O.N.T. Femmes regroupées en options non traditionnelles,0
https://www.charitydata.ca/charity/factory-media-centre/856583075RR0001/,FACTORY MEDIA CENTRE,0
https://www.charitydata.ca/charity/faith-college-and-theological-seminary/851549360RR0001/,FAITH COLLEGE & THEOLOGICAL SEMINARY,0
https://www.charitydata.ca/charity/family-foundations-institute/878608108RR0001/,FAMILY FOUNDATIONS INSTITUTE,0
https://www.charitydata.ca/charity/fedration-mondiale-des-journalistes-scientifiques-world-federation-of-science-journalists/831911748RR0001/,Fédération Mondiale des Journalistes Scientifiques/ World Federation of Science Journalists,0
https://www.charitydata.ca/charity/ferme-pedagogique-marichel/140648874RR0001/,FERME PÉDAGOGIQUE MARICHEL,0
https://www.charitydata.ca/charity/fndc-family-network-for-deaf-children/886225655RR0001/,FNDC FAMILY NETWORK FOR DEAF CHILDREN,0
https://www.charitydata.ca/charity/fondation-acacia-inc/867634800RR0001/,FONDATION ACACIA INC.,0
https://www.charitydata.ca/charity/fondation-acade-kicks/848090601RR0001/,Fondation Acadé-Kicks,0
https://www.charitydata.ca/charity/fondation-christian-vachon/844588806RR0001/,Fondation Christian Vachon,0
https://www.charitydata.ca/charity/fondation-college-international-marie-de-france/884512708RR0001/,Fondation Collège International Marie de France,0
https://www.charitydata.ca/charity/fondation-college-mont-sacre-coeur/868447160RR0001/,FONDATION COLLEGE MONT-SACRE-COEUR,0
https://www.charitydata.ca/charity/fondation-college-andre-grasset/132465824RR0001/,FONDATION COLLEGE-ANDRE-GRASSET,0
https://www.charitydata.ca/charity/fondation-concours-musical-international-de-montreal/847794989RR0001/,FONDATION CONCOURS MUSICAL INTERNATIONAL DE MONTRÉAL,0
https://www.charitydata.ca/charity/fondation-de-lecole-secondaire-du-verbe-divin/141521799RR0001/,FONDATION DE L'ECOLE SECONDAIRE DU VERBE DIVIN,0
https://www.charitydata.ca/charity/fondation-de-la-polyvalente-des-abenaquis/891240889RR0001/,FONDATION DE LA POLYVALENTE DES ABENAQUIS,0
https://www.charitydata.ca/charity/fondation-de-maitre-esdras/865506919RR0001/,FONDATION DE MAITRE ESDRAS,0
https://www.charitydata.ca/charity/fondation-des-amis-dulysse/811253160RR0001/,Fondation des Amis D'Ulysse,0
https://www.charitydata.ca/charity/fondation-des-camps-odyssee-inc/118924844RR0001/,Fondation des camps Odyssée Inc.,0
https://www.charitydata.ca/charity/fondation-du-cegep-de-matane/890915598RR0001/,FONDATION DU CEGEP DE MATANE,0
https://www.charitydata.ca/charity/fondation-du-cegep-de-sorel-tracy/869333849RR0001/,FONDATION DU CEGEP DE SOREL-TRACY,0
https://www.charitydata.ca/charity/fondation-du-cegep-de-thetford/107391666RR0001/,Fondation du Cégep de Thetford,0
https://www.charitydata.ca/charity/fondation-du-cegep-hritage--heritage-college-foundation/807779244RR0001/,Fondation du Cégep Héritage / Heritage College Foundation,0
https://www.charitydata.ca/charity/fondation-du-college-de-maisonneuve/891202947RR0001/,Fondation du collège de Maisonneuve,0
https://www.charitydata.ca/charity/fondation-du-college-notre-dame-de-lassomption/889279451RR0001/,FONDATION DU COLLEGE NOTRE-DAME DE L'ASSOMPTION,0
https://www.charitydata.ca/charity/fondation-du-counseling-biblique/760623686RR0001/,Fondation du Counseling Biblique,0
https://www.charitydata.ca/charity/fondation-ecole-marcelle-mallet/874034648RR0001/,FONDATION ECOLE MARCELLE-MALLET,0
https://www.charitydata.ca/charity/fondation-externat-saint-jean-eudes/818398554RR0001/,FONDATION EXTERNAT SAINT-JEAN-EUDES,0
https://www.charitydata.ca/charity/fondation-grantham-pour-lart-et-lenvironnement-fgae--grantham-foundation-for-the-arts-and-the-environment-gfae/754870913RR0001/,FONDATION GRANTHAM POUR L'ART ET L'ENVIRONNEMENT (FGAE) / GRANTHAM FOUNDATION FOR THE ARTS AND THE ENVIRONMENT (GFAE),0
https://www.charitydata.ca/charity/fondation-hellenique-de-bourses-dtudes-hellenic-scholarships-foundation/891915548RR0001/,Fondation Hellénique de bourses d'études Hellenic Scholarships Foundation,0
https://www.charitydata.ca/charity/fondation-jeunesses-musicales-canada/107391807RR0001/,FONDATION JEUNESSES MUSICALES CANADA,0
https://www.charitydata.ca/charity/fondation-pour-la-langue-francaise/135311306RR0001/,FONDATION POUR LA LANGUE FRANÇAISE,0
https://www.charitydata.ca/charity/fondation-pour-la-persevrance-scolaire-du-fleuve-et-des-lacs/805263480RR0001/,Fondation pour la persévérance scolaire du fleuve-et-des-lacs,0
https://www.charitydata.ca/charity/fondation-pour-la-sauvegarde-de-la-truite-mouchetee/140913211RR0001/,Fondation pour la sauvegarde de la truite mouchetee,0
https://www.charitydata.ca/charity/fonds-des-services-educatifs-du-seminaire-marie-reine-du-clerge/862616471RR0001/,FONDS DES SERVICES EDUCATIFS DU SEMINAIRE MARIE-REINE-DU-CLERGE,0
https://www.charitydata.ca/charity/footprints-dance-project-society-of-alberta/886887728RR0001/,FOOTPRINTS DANCE PROJECT SOCIETY OF ALBERTA,0
https://www.charitydata.ca/charity/formation-prh-inc/118927789RR0001/,FORMATION PRH INC.,0
https://www.charitydata.ca/charity/forte---toronto-gay-mens-chorus/872092267RR0001/,FORTE - TORONTO GAY MEN'S CHORUS,0
https://www.charitydata.ca/charity/fraser-institute-foundation/895155406RR0001/,FRASER INSTITUTE FOUNDATION,0
https://www.charitydata.ca/charity/fraser-valley-reformed-bible-college-society/806507661RR0001/,FRASER VALLEY REFORMED BIBLE COLLEGE SOCIETY,0
https://www.charitydata.ca/charity/fredericton-arts-alliance-inc/855364279RR0001/,FREDERICTON ARTS ALLIANCE INC.,0
https://www.charitydata.ca/charity/fresh-air-learning-society-vancouver/801893918RR0001/,FRESH AIR LEARNING SOCIETY VANCOUVER,0
https://www.charitydata.ca/charity/friends-of-grain-elevators/762599728RR0001/,FRIENDS OF GRAIN ELEVATORS,0
https://www.charitydata.ca/charity/friends-of-the-dominion-astrophysical-observatory-society/818572968RR0001/,FRIENDS OF THE DOMINION ASTROPHYSICAL OBSERVATORY SOCIETY,0
https://www.charitydata.ca/charity/friends-of-the-ukrainian-folklore-centre/887912038RR0001/,FRIENDS OF THE UKRAINIAN FOLKLORE CENTRE,0
https://www.charitydata.ca/charity/g-and-i-shining-stars-youth-society/875436701RR0001/,G & I SHINING STARS YOUTH SOCIETY,0
https://www.charitydata.ca/charity/gate-house-community-association/849419080RR0001/,GATE HOUSE COMMUNITY ASSOCIATION,0
https://www.charitydata.ca/charity/genealogical-association-of-nova-scotia/891190068RR0001/,GENEALOGICAL ASSOCIATION OF NOVA SCOTIA,0
https://www.charitydata.ca/charity/german-heritage-language-school-association-of-nova-scotia/886046192RR0001/,GERMAN HERITAGE LANGUAGE SCHOOL ASSOCIATION OF NOVA SCOTIA,0
https://www.charitydata.ca/charity/german-language-school-london/891604464RR0001/,GERMAN LANGUAGE SCHOOL LONDON,0
https://www.charitydata.ca/charity/german-language-school-loreley-inc/811666940RR0001/,GERMAN LANGUAGE SCHOOL LORELEY INC,0
https://www.charitydata.ca/charity/gibbons-preschool-association/107431330RR0001/,Gibbons Preschool Association,0
https://www.charitydata.ca/charity/gingerbread-house-co-operative-preschool-corp/108083007RR0001/,GINGERBREAD HOUSE CO-OPERATIVE PRESCHOOL CORP.,0
https://www.charitydata.ca/charity/glebe-co-operative-play-group-inc/896750031RR0001/,GLEBE CO-OPERATIVE PLAY GROUP INC,0
https://www.charitydata.ca/charity/global-vision/854699790RR0001/,Global Vision,0
https://www.charitydata.ca/charity/grace-between-nations-ministries/830325759RR0001/,GRACE BETWEEN NATIONS MINISTRIES,0
https://www.charitydata.ca/charity/grande-prairie-and-district-catholic-schools-education-foundation/896151461RR0001/,GRANDE PRAIRIE AND DISTRICT CATHOLIC SCHOOLS EDUCATION FOUNDATION,0
https://www.charitydata.ca/charity/grande-prairie-voice-for-life-association/891768392RR0001/,GRANDE PRAIRIE VOICE FOR LIFE ASSOCIATION,0
https://www.charitydata.ca/charity/great-big-childrens-theatre/880373501RR0001/,GREAT BIG CHILDREN'S THEATRE,0
https://www.charitydata.ca/charity/greater-vancouver-professional-theatre-alliance-society/133986455RR0001/,Greater Vancouver Professional Theatre Alliance Society,0
https://www.charitydata.ca/charity/green-bricks-education-society/803133016RR0001/,GREEN BRICKS EDUCATION SOCIETY,0
https://www.charitydata.ca/charity/green-kids-inc/136212032RR0001/,GREEN KIDS INC.,0
https://www.charitydata.ca/charity/groupe-scout-de-longueuil-district-st-jean-inc/138421847RR0001/,Groupe Scout de Longueuil (District St-Jean) Inc.,0
https://www.charitydata.ca/charity/guelph-contemporary-dance-festival/873263511RR0001/,GUELPH CONTEMPORARY DANCE FESTIVAL,0
https://www.charitydata.ca/charity/guild-festival-theatre/817485295RR0001/,GUILD FESTIVAL THEATRE,0
https://www.charitydata.ca/charity/gustintrounce-heritage-committee-inc/892031378RR0001/,GUSTIN/TROUNCE HERITAGE COMMITTEE INC.,0
https://www.charitydata.ca/charity/halifax-community-learning-network-association/857509335RR0001/,HALIFAX COMMUNITY LEARNING NETWORK ASSOCIATION,0
https://www.charitydata.ca/charity/halifax-early-childhood-school/107461352RR0001/,HALIFAX EARLY CHILDHOOD SCHOOL,0
https://www.charitydata.ca/charity/halton-catholic-childrens-education-foundation/868957622RR0001/,HALTON CATHOLIC CHILDREN'S EDUCATION FOUNDATION,0
https://www.charitydata.ca/charity/hamilton-association-for-christian-education-incorp/118951474RR0001/,HAMILTON ASSOCIATION FOR CHRISTIAN EDUCATION INCORP,0
https://www.charitydata.ca/charity/hamilton-foundation-for-student-success/890896046RR0001/,HAMILTON FOUNDATION FOR STUDENT SUCCESS,0
https://www.charitydata.ca/charity/hampton-alliance-for-lifelong-learning-inc/891476913RR0001/,HAMPTON ALLIANCE FOR LIFELONG LEARNING INC.,0
https://www.charitydata.ca/charity/har-tikvah-congregational-hebrew-school/888555463RR0001/,HAR TIKVAH CONGREGATIONAL HEBREW SCHOOL,0
https://www.charitydata.ca/charity/harvest-house-grand-manan-incorporated/808125215RR0001/,HARVEST HOUSE GRAND MANAN Incorporated,0
https://www.charitydata.ca/charity/harvest-moon-society-inc/888529005RR0001/,HARVEST MOON SOCIETY INC.,0
https://www.charitydata.ca/charity/health-arts-society-of-alberta/851736488RR0001/,HEALTH ARTS SOCIETY OF ALBERTA,0
https://www.charitydata.ca/charity/helios-learning-point-society/848810677RR0001/,HELIOS LEARNING POINT SOCIETY,0
https://www.charitydata.ca/charity/hellenic-canadian-community-of-edmonton-and-region/888013067RR0001/,HELLENIC CANADIAN COMMUNITY OF EDMONTON AND REGION,0
https://www.charitydata.ca/charity/henry-budd-college-for-ministry/136629946RR0001/,HENRY BUDD COLLEGE FOR MINISTRY,0
https://www.charitydata.ca/charity/heritage-goldenville-society/866344252RR0001/,HERITAGE GOLDENVILLE SOCIETY,0
https://www.charitydata.ca/charity/hippy-halton-home-based-program/837847813RR0001/,HIPPY HALTON HOME-BASED PROGRAM,0
https://www.charitydata.ca/charity/horizon-college-and-seminary-inc/106887656RR0001/,Horizon College and Seminary Inc.,0
https://www.charitydata.ca/charity/hornby-island-educational-society/896795283RR0001/,HORNBY ISLAND EDUCATIONAL SOCIETY,0
https://www.charitydata.ca/charity/human-cargo-theatre/814510616RR0001/,HUMAN CARGO THEATRE,0
https://www.charitydata.ca/charity/i-can-dream-theatre/812398923RR0001/,I CAN DREAM THEATRE,0
https://www.charitydata.ca/charity/imagineability-inc/119283513RR0001/,IMAGINEABILITY INC.,0
https://www.charitydata.ca/charity/indigenous-learning-centre-ilc/815602842RR0001/,INDIGENOUS LEARNING CENTRE (ILC),0
https://www.charitydata.ca/charity/indigenous-physicians-association-of-canada-inc/850815523RR0001/,INDIGENOUS PHYSICIANS ASSOCIATION OF CANADA INC.,0
https://www.charitydata.ca/charity/infirmieres-et-infirmiers-sans-frontieres-iisfnurses-without-borders-nwb/844740944RR0001/,INFIRMIERES ET INFIRMIERS SANS FRONTIERES (IISF)/NURSES WITHOUT BORDERS (NWB),0
https://www.charitydata.ca/charity/innovations-scola-iscola/733514095RR0001/,INNOVATIONS SCOLA (ISCOLA),0
https://www.charitydata.ca/charity/institut-de-recherche-sur-lautodetermination-des-peuples-indpendances-nationales/770441327RR0001/,"Institut de recherche sur l'autodétermination des peuples, indépendances nationales",0
https://www.charitydata.ca/charity/institut-de-theologie-orthodoxe-de-montreal/836137802RR0001/,INSTITUT DE THÉOLOGIE ORTHODOXE DE MONTREAL,0
https://www.charitydata.ca/charity/institut-de-theologie-rforme-interculturel-des-peuples/729679688RR0001/,Institut de théologie réformée interculturel des peuples,0
https://www.charitydata.ca/charity/institut-donald-j-savoie-institute/107507899RR0001/,Institut Donald J. Savoie Institute,0
https://www.charitydata.ca/charity/institut-f--f-institute/746674688RR0001/,Institut F / F Institute,0
https://www.charitydata.ca/charity/institut-quebecois-de-la-biodiversit-inc/839685146RR0001/,"Institut Québecois de la Biodiversité, Inc.",0
https://www.charitydata.ca/charity/institut-scientifique-du-saguenay-lac-st-jean-inc/138878384RR0001/,INSTITUT SCIENTIFIQUE DU SAGUENAY LAC-ST-JEAN INC,0
https://www.charitydata.ca/charity/institute-for-a-resource-based-economy/838212082RR0001/,INSTITUTE FOR A RESOURCE-BASED ECONOMY,0
https://www.charitydata.ca/charity/institute-for-bioregional-studies-limited/889809737RR0001/,INSTITUTE FOR BIOREGIONAL STUDIES LIMITED,0
https://www.charitydata.ca/charity/institute-for-the-study-and-treatment-of-pain/891598575RR0001/,INSTITUTE FOR THE STUDY AND TREATMENT OF PAIN,0
https://www.charitydata.ca/charity/inter-arts-matrix/848315966RR0001/,INTER ARTS MATRIX,0
https://www.charitydata.ca/charity/interactive-science-and-technology-centre-of-windsor-inc/873993398RR0001/,INTERACTIVE SCIENCE AND TECHNOLOGY CENTRE OF WINDSOR INC.,0
https://www.charitydata.ca/charity/inuvik-district-education-authority/897134284RR0001/,INUVIK DISTRICT EDUCATION AUTHORITY,0
https://www.charitydata.ca/charity/ippnw-canada-international-physicians-for-the-prevention-of-nuclear-war/838285641RR0001/,IPPNW CANADA (INTERNATIONAL PHYSICIANS FOR THE PREVENTION OF NUCLEAR WAR),0
https://www.charitydata.ca/charity/isisters-technology-mentoring-inc/874302714RR0001/,ISISTERS TECHNOLOGY MENTORING INC.,0
https://www.charitydata.ca/charity/iyengar-yoga-centre-of-victoria-society/119261626RR0001/,IYENGAR YOGA CENTRE OF VICTORIA SOCIETY,0
https://www.charitydata.ca/charity/j-m-curtain-razors-inc/891023384RR0001/,J M CURTAIN RAZORS INC.,0
https://www.charitydata.ca/charity/jack-webster-foundation/119290153RR0001/,JACK WEBSTER FOUNDATION,0
https://www.charitydata.ca/charity/jacks-and-jills-co-operative-preschool-of-ancaster-inc/107519266RR0001/,JACKS AND JILLS CO-OPERATIVE PRESCHOOL OF ANCASTER INC.,0
https://www.charitydata.ca/charity/jamies-pre-school-society/118972835RR0001/,JAMIE'S PRE-SCHOOL SOCIETY,0
https://www.charitydata.ca/charity/jardin-denfants-de-sutton/124756172RR0001/,JARDIN D'ENFANTS DE SUTTON,0
https://www.charitydata.ca/charity/jazz-is-society-of-alberta/864292727RR0001/,JAZZ IS SOCIETY OF ALBERTA,0
https://www.charitydata.ca/charity/jeffrey-rubinoff-sculpture-park/861599173RR0001/,JEFFREY RUBINOFF SCULPTURE PARK,0
https://www.charitydata.ca/charity/jeunesse-maritime-du-saint-laurent/857149470RR0001/,JEUNESSE MARITIME DU SAINT-LAURENT,0
https://www.charitydata.ca/charity/jewish-education-thru-torah-jet/891503245RR0001/,JEWISH EDUCATION THRU TORAH (JET),0
https://www.charitydata.ca/charity/jewish-heritage-foundation-of-canada/118974294RR0001/,JEWISH HERITAGE FOUNDATION OF CANADA,0
https://www.charitydata.ca/charity/jubilate-vocal-ensemble-society/859709164RR0001/,JUBILATE VOCAL ENSEMBLE SOCIETY,0
https://www.charitydata.ca/charity/junior-achievement-of-northern-and-eastern-ontario/824000202RR0001/,JUNIOR ACHIEVEMENT OF NORTHERN & EASTERN ONTARIO,0
https://www.charitydata.ca/charity/kalyna-kids-society/108029604RR0001/,Kalyna Kids Society,0
https://www.charitydata.ca/charity/kamloopa-pow-wow-society/875460610RR0001/,KAMLOOPA POW WOW SOCIETY,0
https://www.charitydata.ca/charity/kantorei-choral-society/896537842RR0001/,KANTOREI CHORAL SOCIETY,0
https://www.charitydata.ca/charity/kawartha-classical-christian-school/791129539RR0001/,KAWARTHA CLASSICAL CHRISTIAN SCHOOL,0
https://www.charitydata.ca/charity/kelly-creek-community-school-association/107561532RR0001/,KELLY CREEK COMMUNITY SCHOOL ASSOCIATION,0
https://www.charitydata.ca/charity/keren-hatorah-charity-fund/118979962RR0001/,KEREN HATORAH CHARITY FUND,0
https://www.charitydata.ca/charity/keyano-college/107566218RR0001/,KEYANO COLLEGE,0
https://www.charitydata.ca/charity/kidd-pivot-performing-arts-society/861112266RR0001/,KIDD PIVOT PERFORMING ARTS SOCIETY,0
https://www.charitydata.ca/charity/kinetic-studio-society/868081803RR0001/,KINETIC STUDIO SOCIETY,0
https://www.charitydata.ca/charity/kings-view-academy-inc/867401309RR0001/,KINGS VIEW ACADEMY INC.,0
https://www.charitydata.ca/charity/kingston-school-of-art/896908332RR0001/,KINGSTON SCHOOL OF ART,0
https://www.charitydata.ca/charity/kingsville-and-essex-associated-band/118982503RR0001/,KINGSVILLE AND ESSEX ASSOCIATED BAND,0
https://www.charitydata.ca/charity/kitchener-waterloo-hebrew-day-school/135688299RR0001/,KITCHENER WATERLOO HEBREW DAY SCHOOL,0
https://www.charitydata.ca/charity/koerner-foundation/118979939RR0001/,KOERNER FOUNDATION,0
https://www.charitydata.ca/charity/koinonia-christian-education-society/118842590RR0001/,KOINONIA CHRISTIAN EDUCATION SOCIETY,0
https://www.charitydata.ca/charity/kokopelli-choir-association/885849893RR0001/,KOKOPELLI CHOIR ASSOCIATION,0
https://www.charitydata.ca/charity/kompany-theatre-artists-society/118986892RR0001/,Kompany Theatre Artists Society,0
https://www.charitydata.ca/charity/kootenay-lake-independent-school-society/889611695RR0001/,KOOTENAY LAKE INDEPENDENT SCHOOL SOCIETY,0
https://www.charitydata.ca/charity/kristian-domingo-foundation/732092093RR0001/,KRISTIAN DOMINGO FOUNDATION,0
https://www.charitydata.ca/charity/kulikayo-organization-for-the-support-of-children-in-uganda/701519092RR0001/,Kulikayo Organization for the Support of Children in Uganda,0
https://www.charitydata.ca/charity/lamicale-du-college-de-ste-anne-de-la-pocatire/889184040RR0001/,L'AMICALE DU COLLÈGE DE STE-ANNE-DE-LA-POCATIÈRE,0
https://www.charitydata.ca/charity/lapop-lassociation-pour-les-applications-pedagogiques-de-lordinateur-au-post-secondaire/892727322RR0001/,L'APOP L'ASSOCIATION POUR LES APPLICATIONS PEDAGOGIQUES DE L'ORDINATEUR AU POST-SECONDAIRE,0
